x,y,z,scale,itl,pwr,def,mbl,stl,num_circle,num_triangle,num_square,num_pentagon,num_hexagon,spread_circle,spread_triangle,spread_square,spread_pentagon,spread_hexagon,fov_circle,fov_triangle,fov_square,fov_pentagon,fov_hexagon,generation
72.23686218261719,36.33373641967773,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3,0,0,0,0,0.5235987755982988,0.5235987755982988,0.5235987755982988,0.5235987755982988,0.5235987755982988,0.5235987755982988,0.5235987755982988,0.5235987755982988,0.5235987755982988,0.5235987755982988,0
-36.07577133178711,118.2829818725586,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3,0,0,0,0,0.5235987755982988,0.5235987755982988,0.5235987755982988,0.5235987755982988,0.5235987755982988,0.5235987755982988,0.5235987755982988,0.5235987755982988,0.5235987755982988,0.5235987755982988,0
46.737918853759766,-52.268310546875,0.0,1.0,0.0,0.0,0.0,0.0,0.7471999618859386,3,0,0,0,0,0.5235987755982988,0.5235987755982988,0.5235987755982988,0.5235987755982988,0.5235987755982988,0.5235987755982988,0.5235987755982988,0.5235987755982988,0.5235987755982988,0.5235987755982988,1
-113.71692657470705,-5.433288097381592,0.0,1.0,1.6627933410474167,0.4359897714404135,0.3538350589722308,0.0,0.0,3,0,0,0,0,0.5235987755982988,0.5235987755982988,0.5235987755982988,0.5235987755982988,0.5235987755982988,0.5235987755982988,0.5235987755982988,0.4345826367649122,0.5235987755982988,0.5235987755982988,2
36.861473083496094,8.081096649169922,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3,0,0,0,0,0.5235987755982988,0.5235987755982988,0.5235987755982988,0.5235987755982988,0.5235987755982988,0.5235987755982988,0.5235987755982988,0.5235987755982988,0.5235987755982988,0.5235987755982988,0
103.39647674560548,-125.72606658935548,0.0,1.0,0.8945032664142638,0.118038901987608,0.7447108289445272,1.7504729746401444,1.701120686353717,3,0,0,1,0,0.5370609013691215,0.5235987755982988,0.5235987755982988,0.5235987755982988,0.5235987755982988,0.5235987755982988,0.5235987755982988,0.5235987755982988,0.5235987755982988,0.5235987755982988,1
-3.7112441062927246,40.35210418701172,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3,0,0,0,0,0.5235987755982988,0.5235987755982988,0.5235987755982988,0.5235987755982988,0.5235987755982988,0.5235987755982988,0.5235987755982988,0.5235987755982988,0.5235987755982988,0.5235987755982988,0
-43.96269607543945,108.346923828125,0.0,1.0,0.0,1.2383367461275618,0.0,1.364041693557868,0.0,3,0,0,0,0,0.5701767590943727,0.5235987755982988,0.5235987755982988,0.5235987755982988,0.5235987755982988,0.6048608404700792,0.5235987755982988,0.5235987755982988,0.5235987755982988,0.4703184107862829,1
-111.43476104736328,-80.6836166381836,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3,0,0,0,0,0.5235987755982988,0.5235987755982988,0.5235987755982988,0.5235987755982988,0.5235987755982988,0.5235987755982988,0.5235987755982988,0.5235987755982988,0.5235987755982988,0.5235987755982988,0
-55.88107681274414,64.72903442382812,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3,0,0,0,0,0.5235987755982988,0.5235987755982988,0.5235987755982988,0.5235987755982988,0.5235987755982988,0.5235987755982988,0.5235987755982988,0.5235987755982988,0.5235987755982988,0.5235987755982988,0
44.93906021118164,150.4271240234375,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3,0,0,0,0,0.5235987755982988,0.5235987755982988,0.5235987755982988,0.5235987755982988,0.5235987755982988,0.5235987755982988,0.5235987755982988,0.5235987755982988,0.5235987755982988,0.5235987755982988,0
21.13081359863281,204.6120147705078,0.0,1.0,0.0,0.7980192512348974,0.0,0.0,1.7003428964527378,3,0,0,1,0,0.5235987755982988,0.5235987755982988,0.5235987755982988,0.5235987755982988,0.5235987755982988,0.5235987755982988,0.5235987755982988,0.5235987755982988,0.5235987755982988,0.5235987755982988,1
85.59364318847656,230.57144165039065,0.0,1.0,0.0,0.3126796146658304,0.0,0.0,1.6772036722447332,3,0,0,1,0,0.5235987755982988,0.5235987755982988,0.6090345767010624,0.5235987755982988,0.5235987755982988,0.5235987755982988,0.5235987755982988,0.5235987755982988,0.5235987755982988,0.5235987755982988,2
58.56378173828125,243.49842834472656,0.0,1.0,0.9087024201973436,2.0580864258890506,0.0,1.9164521398623149,3.336583772206044,3,0,0,1,1,0.5235987755982988,0.5235987755982988,0.6090345767010624,0.4880741926844439,0.5235987755982988,0.5235987755982988,0.5235987755982988,0.5162042617234701,0.5235987755982988,0.5235987755982988,3
203.5401153564453,233.5482482910156,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3,0,0,0,0,0.5235987755982988,0.5235987755982988,0.5235987755982988,0.5235987755982988,0.5235987755982988,0.5235987755982988,0.5235987755982988,0.5235987755982988,0.5235987755982988,0.5235987755982988,0
68.8936996459961,175.58309936523438,0.0,1.0,1.0961328027753057,0.7687384616693556,0.5690792188088145,0.9545952586183596,0.0,3,0,0,0,0,0.5235987755982988,0.5756346352882891,0.5235987755982988,0.5235987755982988,0.5235987755982988,0.5235987755982988,0.5235987755982988,0.5235987755982988,0.5235987755982988,0.5235987755982988,1
162.28065490722656,-6.390688419342041,0.0,1.0,1.5888994601949236,0.0,1.8299425270514376,0.0,0.0,3,0,0,0,0,0.5235987755982988,0.5756346352882891,0.5235987755982988,0.5235987755982988,0.5235987755982988,0.5235987755982988,0.5235987755982988,0.5235987755982988,0.5235987755982988,0.5235987755982988,2
-13.89300537109375,49.3653678894043,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3,0,0,0,0,0.5235987755982988,0.5235987755982988,0.5235987755982988,0.5235987755982988,0.5235987755982988,0.5235987755982988,0.5235987755982988,0.5235987755982988,0.5235987755982988,0.5235987755982988,0
